"","gs","cs_range","ccount","cs","ds"
"3605",2.65,72.5,1.38021124171161,71,0.0506756756756757
"3606",2.61,72.5,1.85125834871908,74,0.0506756756756757
"3607",2.61,72.5,1.20411998265592,71,0.0506756756756757
"3608",2.58,72.5,0.602059991327962,73,0.0506756756756757
"3609",2.57,72.5,1.57978359661681,72,0.0506756756756757
"3610",2.56,72.5,1.44715803134222,73,0.0506756756756757
"3611",2.54,72.5,1.56820172406699,73,0.0168918918918919
"3612",2.47,72.5,1.41497334797082,70,0.0168918918918919
"3613",2.42,72.5,0.954242509439325,71,0.0337837837837838
"3614",2.42,72.5,1.14612803567824,73,0.0337837837837838
"3615",2.39,72.5,0.602059991327962,73,0.0337837837837838
"3616",2.37,72.5,1.8750612633917,71,0.0337837837837838
"3617",2.35,72.5,1.51851393987789,73,0.0337837837837838
"3618",2.34,72.5,1.04139268515823,71,0.0337837837837838
"3619",2.28,72.5,0.845098040014257,72,0.0337837837837838
"3620",2.27,72.5,1.61278385671974,71,0.0337837837837838
"3621",2.24,72.5,1.72427586960079,74,0.0675675675675676
"3622",2.23,72.5,1.20411998265592,74,0.0675675675675676
"3623",2.21,72.5,1.60205999132796,73,0.0675675675675676
"3624",2.21,72.5,1.67209785793572,71,0.0675675675675676
"3625",2.16,72.5,1.23044892137827,74,0.0168918918918919
"3626",2.1,72.5,1.66275783168157,73,0.0844594594594595
"3627",2.09,72.5,1.76342799356294,74,0.0844594594594595
"3628",2.07,72.5,1.32221929473392,72,0.0844594594594595
"3629",2.07,72.5,1.20411998265592,73,0.0844594594594595
"3630",2.07,72.5,1.92941892571429,71,0.0844594594594595
"3631",2.05,72.5,1.6232492903979,72,0.0844594594594595
"3632",2.04,72.5,1.57978359661681,72,0.0844594594594595
"3633",2.04,72.5,1.41497334797082,73,0.0844594594594595
"3634",2.03,72.5,1.38021124171161,73,0.0844594594594595
"3635",2.02,72.5,1.53147891704226,70,0.0844594594594595
"3636",2,72.5,1.27875360095283,71,0.0168918918918919
"3637",1.94,72.5,1.46239799789896,71,0.0337837837837838
"3638",1.93,72.5,1.78532983501077,72,0.0337837837837838
"3639",1.89,72.5,1.04139268515823,70,0.118243243243243
"3640",1.88,72.5,1.66275783168157,74,0.118243243243243
"3641",1.86,72.5,1.50514997831991,71,0.118243243243243
"3642",1.86,72.5,1.07918124604762,74,0.118243243243243
"3643",1.86,72.5,1.25527250510331,71,0.118243243243243
"3644",1.86,72.5,1.20411998265592,70,0.118243243243243
"3645",1.86,72.5,1.6232492903979,73,0.118243243243243
"3646",1.83,72.5,1.38021124171161,70,0.0337837837837838
"3647",1.82,72.5,0.954242509439325,72,0.0337837837837838
"3648",1.76,72.5,1.53147891704226,71,0.0337837837837838
"3649",1.76,72.5,1.39794000867204,70,0.0337837837837838
"3650",1.7,72.5,1.23044892137827,74,0.0844594594594595
"3651",1.7,72.5,1.9731278535997,71,0.0844594594594595
"3652",1.67,72.5,1.54406804435028,73,0.0844594594594595
"3653",1.67,72.5,0.954242509439325,71,0.0844594594594595
"3654",1.66,72.5,1.46239799789896,72,0.0844594594594595
"3655",1.65,72.5,1.51851393987789,71,0.0675675675675676
"3656",1.64,72.5,1.88081359228079,72,0.0675675675675676
"3657",1.63,72.5,1.99122607569249,70,0.0675675675675676
"3658",1.62,72.5,1.69897000433602,74,0.0675675675675676
"3659",1.6,72.5,1.69019608002851,72,0.0506756756756757
"3660",1.59,72.5,1.27875360095283,74,0.0506756756756757
"3661",1.57,72.5,1.60205999132796,72,0.0506756756756757
"3662",1.55,72.5,1.14612803567824,73,0.101351351351351
"3663",1.55,72.5,1.56820172406699,71,0.101351351351351
"3664",1.55,72.5,1.17609125905568,74,0.101351351351351
"3665",1.55,72.5,1.89762709129044,74,0.101351351351351
"3666",1.53,72.5,1.04139268515823,74,0.101351351351351
"3667",1.51,72.5,1.27875360095283,73,0.101351351351351
"3668",1.45,72.5,1.92941892571429,70,0.118243243243243
"3669",1.45,72.5,1.6232492903979,73,0.118243243243243
"3670",1.45,72.5,1.60205999132796,71,0.118243243243243
"3671",1.44,72.5,1.11394335230684,73,0.118243243243243
"3672",1.44,72.5,1.57978359661681,74,0.118243243243243
"3673",1.44,72.5,0.845098040014257,71,0.118243243243243
"3674",1.43,72.5,1.61278385671974,71,0.118243243243243
"3675",1.4,72.5,1.11394335230684,72,0.0337837837837838
"3676",1.36,72.5,1.30102999566398,73,0.0337837837837838
"3677",1.35,72.5,1.56820172406699,73,0.168918918918919
"3678",1.34,72.5,1.27875360095283,73,0.168918918918919
"3679",1.34,72.5,1.38021124171161,74,0.168918918918919
"3680",1.34,72.5,1.53147891704226,71,0.168918918918919
"3681",1.34,72.5,1.41497334797082,74,0.168918918918919
"3682",1.34,72.5,1.43136376415899,73,0.168918918918919
"3683",1.33,72.5,1.43136376415899,74,0.168918918918919
"3684",1.32,72.5,1.85125834871908,70,0.168918918918919
"3685",1.32,72.5,1.50514997831991,73,0.168918918918919
"3686",1.32,72.5,1.55630250076729,74,0.168918918918919
"3687",1.29,72.5,1.41497334797082,74,0.0844594594594595
"3688",1.29,72.5,1.72427586960079,72,0.0844594594594595
"3689",1.28,72.5,0.698970004336019,73,0.0844594594594595
"3690",1.27,72.5,1.20411998265592,73,0.0844594594594595
"3691",1.27,72.5,1.7160033436348,71,0.0844594594594595
"3692",1.25,72.5,1.34242268082221,74,0.135135135135135
"3693",1.23,72.5,1.20411998265592,70,0.135135135135135
"3694",1.23,72.5,1.77085201164214,70,0.135135135135135
"3695",1.21,72.5,1.47712125471966,71,0.135135135135135
"3696",1.21,72.5,1.44715803134222,70,0.135135135135135
"3697",1.21,72.5,1.74036268949424,73,0.135135135135135
"3698",1.21,72.5,1.67209785793572,73,0.135135135135135
"3699",1.21,72.5,1.43136376415899,71,0.135135135135135
"3700",1.2,72.5,1.27875360095283,73,0.118243243243243
"3701",1.2,72.5,1.23044892137827,70,0.118243243243243
"3702",1.19,72.5,0.602059991327962,71,0.118243243243243
"3703",1.17,72.5,1.14612803567824,70,0.118243243243243
"3704",1.17,72.5,1.44715803134222,72,0.118243243243243
"3705",1.17,72.5,1.63346845557959,74,0.118243243243243
"3706",1.16,72.5,1.49136169383427,70,0.118243243243243
"3707",1.15,72.5,1.17609125905568,73,0.135135135135135
"3708",1.14,72.5,1.34242268082221,74,0.135135135135135
"3709",1.14,72.5,1.17609125905568,73,0.135135135135135
"3710",1.13,72.5,1.70757017609794,73,0.135135135135135
"3711",1.12,72.5,1.86332286012046,73,0.135135135135135
"3712",1.12,72.5,0.602059991327962,71,0.135135135135135
"3713",1.12,72.5,1.95904139232109,70,0.135135135135135
"3714",1.11,72.5,1.57978359661681,74,0.135135135135135
"3715",1.1,72.5,1.25527250510331,74,0.168918918918919
"3716",1.1,72.5,1.73239375982297,73,0.168918918918919
"3717",1.09,72.5,1.6232492903979,74,0.168918918918919
"3718",1.08,72.5,1.44715803134222,73,0.168918918918919
"3719",1.08,72.5,1,70,0.168918918918919
"3720",1.07,72.5,1.23044892137827,73,0.168918918918919
"3721",1.07,72.5,1.49136169383427,70,0.168918918918919
"3722",1.06,72.5,1.44715803134222,71,0.168918918918919
"3723",1.06,72.5,1.6232492903979,72,0.168918918918919
"3724",1.06,72.5,1.83884909073726,72,0.168918918918919
"3725",1.05,72.5,1.38021124171161,71,0.219594594594595
"3726",1.05,72.5,1.75587485567249,70,0.219594594594595
"3727",1.04,72.5,1.34242268082221,74,0.219594594594595
"3728",1.04,72.5,1.39794000867204,73,0.219594594594595
"3729",1.03,72.5,1.7160033436348,71,0.219594594594595
"3730",1.03,72.5,1.73239375982297,73,0.219594594594595
"3731",1.02,72.5,1.38021124171161,72,0.219594594594595
"3732",1.02,72.5,1.43136376415899,72,0.219594594594595
"3733",1.02,72.5,1.39794000867204,70,0.219594594594595
"3734",1.02,72.5,1.61278385671974,71,0.219594594594595
"3735",1.02,72.5,1.46239799789896,70,0.219594594594595
"3736",1.01,72.5,1.36172783601759,74,0.219594594594595
"3737",1.01,72.5,1.50514997831991,72,0.219594594594595
"3738",1,72.5,1,73,0.118243243243243
"3739",1,72.5,1.20411998265592,72,0.118243243243243
"3740",0.99,72.5,1.5910646070265,70,0.118243243243243
"3741",0.99,72.5,1.54406804435028,70,0.118243243243243
"3742",0.99,72.5,0.698970004336019,71,0.118243243243243
"3743",0.96,72.5,1.51851393987789,71,0.118243243243243
"3744",0.96,72.5,1.32221929473392,70,0.118243243243243
"3745",0.95,72.5,1.80617997398389,71,0.27027027027027
"3746",0.95,72.5,1,71,0.27027027027027
"3747",0.95,72.5,1.83884909073726,74,0.27027027027027
"3748",0.95,72.5,1.89762709129044,73,0.27027027027027
"3749",0.95,72.5,1.6232492903979,73,0.27027027027027
"3750",0.94,72.5,1.82607480270083,70,0.27027027027027
"3751",0.94,72.5,0.954242509439325,73,0.27027027027027
"3752",0.93,72.5,1.11394335230684,70,0.27027027027027
"3753",0.93,72.5,1.41497334797082,70,0.27027027027027
"3754",0.93,72.5,1.20411998265592,71,0.27027027027027
"3755",0.93,72.5,1.32221929473392,71,0.27027027027027
"3756",0.93,72.5,1.63346845557959,73,0.27027027027027
"3757",0.92,72.5,1.43136376415899,71,0.27027027027027
"3758",0.92,72.5,1.85125834871908,73,0.27027027027027
"3759",0.91,72.5,1.32221929473392,74,0.27027027027027
"3760",0.91,72.5,1.30102999566398,70,0.27027027027027
"3761",0.9,72.5,1.38021124171161,71,0.35472972972973
"3762",0.9,72.5,1.8750612633917,73,0.35472972972973
"3763",0.9,72.5,1.77815125038364,70,0.35472972972973
"3764",0.9,72.5,1.66275783168157,70,0.35472972972973
"3765",0.9,72.5,1.80617997398389,71,0.35472972972973
"3766",0.9,72.5,1.64345267648619,70,0.35472972972973
"3767",0.9,72.5,1.64345267648619,74,0.35472972972973
"3768",0.9,72.5,1.11394335230684,74,0.35472972972973
"3769",0.9,72.5,1.44715803134222,73,0.35472972972973
"3770",0.9,72.5,1.20411998265592,71,0.35472972972973
"3771",0.89,72.5,0.778151250383644,71,0.35472972972973
"3772",0.89,72.5,1.39794000867204,70,0.35472972972973
"3773",0.89,72.5,1.23044892137827,70,0.35472972972973
"3774",0.88,72.5,1.47712125471966,71,0.35472972972973
"3775",0.88,72.5,1.74036268949424,74,0.35472972972973
"3776",0.87,72.5,1.83884909073726,73,0.35472972972973
"3777",0.87,72.5,1.63346845557959,72,0.35472972972973
"3778",0.87,72.5,1.46239799789896,73,0.35472972972973
"3779",0.86,72.5,1.14612803567824,74,0.35472972972973
"3780",0.86,72.5,1.81291335664286,72,0.35472972972973
"3781",0.86,72.5,1.17609125905568,72,0.35472972972973
"3782",0.85,72.5,0.845098040014257,71,0.202702702702703
"3783",0.85,72.5,1.34242268082221,73,0.202702702702703
"3784",0.85,72.5,1.50514997831991,71,0.202702702702703
"3785",0.85,72.5,1.27875360095283,72,0.202702702702703
"3786",0.85,72.5,1.7481880270062,74,0.202702702702703
"3787",0.84,72.5,1.77085201164214,71,0.202702702702703
"3788",0.82,72.5,1.20411998265592,70,0.202702702702703
"3789",0.82,72.5,1.43136376415899,74,0.202702702702703
"3790",0.81,72.5,0.903089986991944,73,0.202702702702703
"3791",0.81,72.5,1.53147891704226,70,0.202702702702703
"3792",0.81,72.5,1.25527250510331,73,0.202702702702703
"3793",0.81,72.5,1.66275783168157,74,0.202702702702703
"3794",0.8,72.5,0.954242509439325,72,0.253378378378378
"3795",0.79,72.5,1.49136169383427,73,0.253378378378378
"3796",0.79,72.5,1.04139268515823,71,0.253378378378378
"3797",0.79,72.5,1,74,0.253378378378378
"3798",0.79,72.5,1.83884909073726,74,0.253378378378378
"3799",0.79,72.5,1,70,0.253378378378378
"3800",0.79,72.5,1.7481880270062,72,0.253378378378378
"3801",0.78,72.5,0.602059991327962,71,0.253378378378378
"3802",0.78,72.5,1.49136169383427,74,0.253378378378378
"3803",0.78,72.5,1.53147891704226,73,0.253378378378378
"3804",0.78,72.5,1.57978359661681,72,0.253378378378378
"3805",0.77,72.5,1.63346845557959,71,0.253378378378378
"3806",0.77,72.5,1.55630250076729,70,0.253378378378378
"3807",0.77,72.5,1.34242268082221,70,0.253378378378378
"3808",0.76,72.5,1,71,0.253378378378378
"3809",0.75,72.5,0.954242509439325,72,0.35472972972973
"3810",0.75,72.5,0.778151250383644,72,0.35472972972973
"3811",0.74,72.5,1.27875360095283,70,0.35472972972973
"3812",0.74,72.5,1.47712125471966,74,0.35472972972973
"3813",0.74,72.5,1.27875360095283,74,0.35472972972973
"3814",0.74,72.5,1.49136169383427,72,0.35472972972973
"3815",0.73,72.5,1.68124123737559,74,0.35472972972973
"3816",0.73,72.5,1.6232492903979,72,0.35472972972973
"3817",0.73,72.5,1.5910646070265,72,0.35472972972973
"3818",0.73,72.5,1.84509804001426,71,0.35472972972973
"3819",0.73,72.5,1.36172783601759,74,0.35472972972973
"3820",0.72,72.5,1.20411998265592,74,0.35472972972973
"3821",0.72,72.5,1.11394335230684,73,0.35472972972973
"3822",0.72,72.5,1.7160033436348,74,0.35472972972973
"3823",0.72,72.5,0.845098040014257,70,0.35472972972973
"3824",0.72,72.5,1.65321251377534,74,0.35472972972973
"3825",0.72,72.5,1.5910646070265,73,0.35472972972973
"3826",0.72,72.5,1.07918124604762,72,0.35472972972973
"3827",0.72,72.5,1.20411998265592,74,0.35472972972973
"3828",0.71,72.5,1.47712125471966,73,0.35472972972973
"3829",0.71,72.5,1.73239375982297,73,0.35472972972973
"3830",0.7,72.5,1.51851393987789,73,0.287162162162162
"3831",0.7,72.5,0.903089986991944,73,0.287162162162162
"3832",0.7,72.5,0.778151250383644,71,0.287162162162162
"3833",0.69,72.5,1.17609125905568,70,0.287162162162162
"3834",0.68,72.5,1.63346845557959,70,0.287162162162162
"3835",0.68,72.5,1.32221929473392,72,0.287162162162162
"3836",0.68,72.5,0.602059991327962,71,0.287162162162162
"3837",0.68,72.5,1.44715803134222,74,0.287162162162162
"3838",0.67,72.5,1.36172783601759,74,0.287162162162162
"3839",0.67,72.5,1.49136169383427,71,0.287162162162162
"3840",0.67,72.5,0.954242509439325,73,0.287162162162162
"3841",0.66,72.5,1.11394335230684,74,0.287162162162162
"3842",0.66,72.5,1.32221929473392,70,0.287162162162162
"3843",0.66,72.5,0.845098040014257,70,0.287162162162162
"3844",0.66,72.5,0.845098040014257,71,0.287162162162162
"3845",0.66,72.5,1.47712125471966,71,0.287162162162162
"3846",0.66,72.5,1.54406804435028,71,0.287162162162162
"3847",0.65,72.5,1.23044892137827,70,0.472972972972973
"3848",0.65,72.5,0.778151250383644,73,0.472972972972973
"3849",0.65,72.5,1.5910646070265,73,0.472972972972973
"3850",0.65,72.5,1.55630250076729,74,0.472972972972973
"3851",0.64,72.5,1.32221929473392,72,0.472972972972973
"3852",0.64,72.5,1.50514997831991,74,0.472972972972973
"3853",0.64,72.5,1.53147891704226,74,0.472972972972973
"3854",0.64,72.5,1.49136169383427,74,0.472972972972973
"3855",0.63,72.5,0.954242509439325,73,0.472972972972973
"3856",0.63,72.5,1.44715803134222,73,0.472972972972973
"3857",0.63,72.5,1.76342799356294,71,0.472972972972973
"3858",0.63,72.5,1.34242268082221,70,0.472972972972973
"3859",0.62,72.5,1.63346845557959,70,0.472972972972973
"3860",0.62,72.5,1.49136169383427,71,0.472972972972973
"3861",0.62,72.5,1.20411998265592,71,0.472972972972973
"3862",0.62,72.5,0.778151250383644,72,0.472972972972973
"3863",0.62,72.5,1.83884909073726,74,0.472972972972973
"3864",0.62,72.5,1.23044892137827,70,0.472972972972973
"3865",0.61,72.5,1.51851393987789,73,0.472972972972973
"3866",0.61,72.5,1.39794000867204,72,0.472972972972973
"3867",0.61,72.5,1.78532983501077,70,0.472972972972973
"3868",0.61,72.5,1.11394335230684,73,0.472972972972973
"3869",0.61,72.5,1.30102999566398,72,0.472972972972973
"3870",0.61,72.5,1.46239799789896,70,0.472972972972973
"3871",0.61,72.5,1.67209785793572,71,0.472972972972973
"3872",0.61,72.5,1.44715803134222,70,0.472972972972973
"3873",0.61,72.5,1.65321251377534,70,0.472972972972973
"3874",0.61,72.5,0.954242509439325,71,0.472972972972973
"3875",0.6,72.5,0.845098040014257,72,0.523648648648649
"3876",0.6,72.5,1,71,0.523648648648649
"3877",0.6,72.5,1.67209785793572,72,0.523648648648649
"3878",0.6,72.5,1.11394335230684,72,0.523648648648649
"3879",0.6,72.5,0.698970004336019,71,0.523648648648649
"3880",0.59,72.5,0.778151250383644,70,0.523648648648649
"3881",0.59,72.5,1.27875360095283,73,0.523648648648649
"3882",0.59,72.5,1.25527250510331,72,0.523648648648649
"3883",0.59,72.5,1.6232492903979,73,0.523648648648649
"3884",0.59,72.5,1.68124123737559,74,0.523648648648649
"3885",0.58,72.5,1.54406804435028,73,0.523648648648649
"3886",0.58,72.5,1.11394335230684,74,0.523648648648649
"3887",0.58,72.5,1.23044892137827,74,0.523648648648649
"3888",0.58,72.5,1.80617997398389,73,0.523648648648649
"3889",0.58,72.5,1.70757017609794,70,0.523648648648649
"3890",0.58,72.5,1.72427586960079,71,0.523648648648649
"3891",0.58,72.5,1.69019608002851,71,0.523648648648649
"3892",0.58,72.5,1.56820172406699,70,0.523648648648649
"3893",0.57,72.5,1.43136376415899,73,0.523648648648649
"3894",0.57,72.5,1.47712125471966,71,0.523648648648649
"3895",0.57,72.5,1.55630250076729,74,0.523648648648649
"3896",0.57,72.5,0.903089986991944,70,0.523648648648649
"3897",0.57,72.5,0.602059991327962,74,0.523648648648649
"3898",0.57,72.5,0.845098040014257,73,0.523648648648649
"3899",0.57,72.5,1.56820172406699,73,0.523648648648649
"3900",0.56,72.5,1.69897000433602,71,0.523648648648649
"3901",0.56,72.5,1.54406804435028,74,0.523648648648649
"3902",0.56,72.5,1.77085201164214,72,0.523648648648649
"3903",0.56,72.5,1.81954393554187,72,0.523648648648649
"3904",0.56,72.5,1.55630250076729,71,0.523648648648649
"3905",0.56,72.5,1.27875360095283,72,0.523648648648649
"3906",0.55,72.5,1,70,0.523648648648649
"3907",0.55,72.5,1.49136169383427,72,0.523648648648649
"3908",0.55,72.5,1.34242268082221,70,0.523648648648649
"3909",0.55,72.5,1.78532983501077,74,0.523648648648649
"3910",0.54,72.5,1.14612803567824,74,0.523648648648649
"3911",0.54,72.5,1.63346845557959,70,0.523648648648649
"3912",0.54,72.5,1.49136169383427,72,0.523648648648649
"3913",0.54,72.5,1.32221929473392,70,0.523648648648649
"3914",0.54,72.5,1.04139268515823,74,0.523648648648649
"3915",0.54,72.5,1.7481880270062,71,0.523648648648649
"3916",0.53,72.5,1.23044892137827,70,0.523648648648649
"3917",0.53,72.5,1.6232492903979,72,0.523648648648649
"3918",0.53,72.5,1.38021124171161,71,0.523648648648649
"3919",0.53,72.5,1.75587485567249,72,0.523648648648649
"3920",0.53,72.5,1.34242268082221,73,0.523648648648649
"3921",0.52,72.5,1.27875360095283,73,0.523648648648649
"3922",0.52,72.5,1.56820172406699,73,0.523648648648649
"3923",0.52,72.5,0.602059991327962,70,0.523648648648649
"3924",0.52,72.5,0.698970004336019,71,0.523648648648649
"3925",0.52,72.5,1.34242268082221,74,0.523648648648649
"3926",0.52,72.5,1.85733249643127,73,0.523648648648649
"3927",0.52,72.5,1,70,0.523648648648649
"3928",0.51,72.5,1.34242268082221,74,0.523648648648649
"3929",0.51,72.5,1.7481880270062,71,0.523648648648649
"3930",0.51,72.5,1.41497334797082,70,0.523648648648649
"3931",0.51,72.5,1.20411998265592,74,0.523648648648649
"3932",0.51,72.5,1.36172783601759,74,0.523648648648649
"3933",0.51,72.5,1.20411998265592,70,0.523648648648649
"3934",0.51,72.5,0.602059991327962,71,0.523648648648649
"3935",0.51,72.5,1.41497334797082,73,0.523648648648649
"3936",0.51,72.5,1.83884909073726,73,0.523648648648649
"3937",0.5,72.5,0.845098040014257,73,0.472972972972973
"3938",0.5,72.5,1.77815125038364,71,0.472972972972973
"3939",0.5,72.5,1.7481880270062,72,0.472972972972973
"3940",0.5,72.5,1.82607480270083,70,0.472972972972973
"3941",0.49,72.5,0.602059991327962,70,0.472972972972973
"3942",0.49,72.5,1.41497334797082,72,0.472972972972973
"3943",0.49,72.5,1.69897000433602,72,0.472972972972973
"3944",0.49,72.5,1.56820172406699,72,0.472972972972973
"3945",0.48,72.5,1.61278385671974,73,0.472972972972973
"3946",0.48,72.5,1.85125834871908,72,0.472972972972973
"3947",0.48,72.5,0.903089986991944,73,0.472972972972973
"3948",0.48,72.5,1.80617997398389,70,0.472972972972973
"3949",0.48,72.5,1.73239375982297,72,0.472972972972973
"3950",0.48,72.5,1.69019608002851,72,0.472972972972973
"3951",0.47,72.5,1.25527250510331,72,0.472972972972973
"3952",0.47,72.5,1.67209785793572,72,0.472972972972973
"3953",0.47,72.5,1.27875360095283,74,0.472972972972973
"3954",0.47,72.5,0.903089986991944,70,0.472972972972973
"3955",0.47,72.5,1.36172783601759,70,0.472972972972973
"3956",0.47,72.5,1.61278385671974,71,0.472972972972973
"3957",0.46,72.5,1.53147891704226,74,0.472972972972973
"3958",0.46,72.5,1.44715803134222,70,0.472972972972973
"3959",0.46,72.5,1.39794000867204,74,0.472972972972973
"3960",0.46,72.5,1.17609125905568,71,0.472972972972973
"3961",0.46,72.5,1.30102999566398,71,0.472972972972973
"3962",0.46,72.5,0.845098040014257,72,0.472972972972973
"3963",0.46,72.5,0.903089986991944,72,0.472972972972973
"3964",0.46,72.5,1.36172783601759,70,0.472972972972973
"3965",0.45,72.5,0.778151250383644,71,0.777027027027027
"3966",0.45,72.5,0.602059991327962,70,0.777027027027027
"3967",0.45,72.5,1.07918124604762,70,0.777027027027027
"3968",0.45,72.5,1.7160033436348,71,0.777027027027027
"3969",0.45,72.5,1.23044892137827,72,0.777027027027027
"3970",0.45,72.5,1.68124123737559,74,0.777027027027027
"3971",0.45,72.5,1.34242268082221,73,0.777027027027027
"3972",0.45,72.5,1.73239375982297,70,0.777027027027027
"3973",0.44,72.5,1.66275783168157,70,0.777027027027027
"3974",0.44,72.5,1.27875360095283,70,0.777027027027027
"3975",0.44,72.5,1.54406804435028,74,0.777027027027027
"3976",0.44,72.5,1.55630250076729,73,0.777027027027027
"3977",0.44,72.5,1.70757017609794,74,0.777027027027027
"3978",0.44,72.5,1.47712125471966,71,0.777027027027027
"3979",0.44,72.5,1.85733249643127,71,0.777027027027027
"3980",0.44,72.5,1.14612803567824,70,0.777027027027027
"3981",0.44,72.5,1.75587485567249,74,0.777027027027027
"3982",0.44,72.5,1.17609125905568,73,0.777027027027027
"3983",0.43,72.5,1.55630250076729,73,0.777027027027027
"3984",0.43,72.5,0.903089986991944,72,0.777027027027027
"3985",0.43,72.5,1.51851393987789,74,0.777027027027027
"3986",0.43,72.5,1.41497334797082,73,0.777027027027027
"3987",0.43,72.5,1.39794000867204,74,0.777027027027027
"3988",0.43,72.5,0.845098040014257,73,0.777027027027027
"3989",0.43,72.5,1.07918124604762,74,0.777027027027027
"3990",0.43,72.5,1.57978359661681,71,0.777027027027027
"3991",0.43,72.5,1.34242268082221,74,0.777027027027027
"3992",0.43,72.5,1.07918124604762,71,0.777027027027027
"3993",0.43,72.5,1.34242268082221,74,0.777027027027027
"3994",0.43,72.5,1.11394335230684,70,0.777027027027027
"3995",0.42,72.5,1.46239799789896,74,0.777027027027027
"3996",0.42,72.5,1.27875360095283,74,0.777027027027027
"3997",0.42,72.5,1.43136376415899,73,0.777027027027027
"3998",0.42,72.5,1.27875360095283,70,0.777027027027027
"3999",0.42,72.5,1.07918124604762,70,0.777027027027027
"4000",0.42,72.5,1.7481880270062,71,0.777027027027027
"4001",0.42,72.5,0.903089986991944,72,0.777027027027027
"4002",0.42,72.5,1.20411998265592,71,0.777027027027027
"4003",0.42,72.5,1.04139268515823,70,0.777027027027027
"4004",0.42,72.5,1.47712125471966,70,0.777027027027027
"4005",0.42,72.5,1.54406804435028,74,0.777027027027027
"4006",0.41,72.5,1.07918124604762,70,0.777027027027027
"4007",0.41,72.5,1.5910646070265,74,0.777027027027027
"4008",0.41,72.5,1.76342799356294,70,0.777027027027027
"4009",0.41,72.5,1.47712125471966,70,0.777027027027027
"4010",0.41,72.5,1.56820172406699,73,0.777027027027027
"4011",0.4,72.5,1.70757017609794,74,0.827702702702703
"4012",0.4,72.5,1.20411998265592,71,0.827702702702703
"4013",0.4,72.5,1.77085201164214,72,0.827702702702703
"4014",0.4,72.5,1.38021124171161,73,0.827702702702703
"4015",0.4,72.5,1.5910646070265,71,0.827702702702703
"4016",0.4,72.5,1.49136169383427,73,0.827702702702703
"4017",0.4,72.5,0.845098040014257,71,0.827702702702703
"4018",0.4,72.5,1.27875360095283,73,0.827702702702703
"4019",0.4,72.5,1.5910646070265,73,0.827702702702703
"4020",0.4,72.5,1.49136169383427,74,0.827702702702703
"4021",0.4,72.5,0.845098040014257,71,0.827702702702703
"4022",0.39,72.5,1.77085201164214,71,0.827702702702703
"4023",0.39,72.5,1.47712125471966,72,0.827702702702703
"4024",0.39,72.5,1.72427586960079,70,0.827702702702703
"4025",0.39,72.5,1.51851393987789,71,0.827702702702703
"4026",0.39,72.5,1.69019608002851,72,0.827702702702703
"4027",0.39,72.5,0.903089986991944,72,0.827702702702703
"4028",0.39,72.5,1.67209785793572,70,0.827702702702703
"4029",0.39,72.5,1.86923171973098,71,0.827702702702703
"4030",0.39,72.5,1.7160033436348,71,0.827702702702703
"4031",0.38,72.5,1.61278385671974,71,0.827702702702703
"4032",0.38,72.5,1.30102999566398,72,0.827702702702703
"4033",0.38,72.5,1.27875360095283,70,0.827702702702703
"4034",0.38,72.5,0.954242509439325,70,0.827702702702703
"4035",0.38,72.5,1.38021124171161,74,0.827702702702703
"4036",0.38,72.5,1.47712125471966,70,0.827702702702703
"4037",0.38,72.5,0.602059991327962,73,0.827702702702703
"4038",0.38,72.5,1.53147891704226,70,0.827702702702703
"4039",0.38,72.5,0.602059991327962,70,0.827702702702703
"4040",0.38,72.5,0.845098040014257,70,0.827702702702703
"4041",0.38,72.5,0.903089986991944,72,0.827702702702703
"4042",0.38,72.5,1.63346845557959,73,0.827702702702703
"4043",0.37,72.5,1.49136169383427,72,0.827702702702703
"4044",0.37,72.5,1.47712125471966,70,0.827702702702703
"4045",0.37,72.5,1.44715803134222,74,0.827702702702703
"4046",0.37,72.5,1.25527250510331,74,0.827702702702703
"4047",0.37,72.5,0.778151250383644,73,0.827702702702703
"4048",0.37,72.5,1.74036268949424,72,0.827702702702703
"4049",0.37,72.5,1.36172783601759,73,0.827702702702703
"4050",0.37,72.5,1.51851393987789,73,0.827702702702703
"4051",0.37,72.5,1.6232492903979,73,0.827702702702703
"4052",0.37,72.5,1.23044892137827,71,0.827702702702703
"4053",0.36,72.5,1.32221929473392,73,0.827702702702703
"4054",0.36,72.5,1.68124123737559,71,0.827702702702703
"4055",0.36,72.5,0.602059991327962,70,0.827702702702703
"4056",0.36,72.5,0.845098040014257,72,0.827702702702703
"4057",0.36,72.5,1.36172783601759,70,0.827702702702703
"4058",0.36,72.5,1,73,0.827702702702703
"4059",0.36,72.5,1.5910646070265,72,0.827702702702703
"4060",0.35,72.5,1.53147891704226,73,0.777027027027027
"4061",0.35,72.5,1.30102999566398,71,0.777027027027027
"4062",0.35,72.5,1.64345267648619,71,0.777027027027027
"4063",0.35,72.5,1.17609125905568,70,0.777027027027027
"4064",0.35,72.5,1.25527250510331,71,0.777027027027027
"4065",0.34,72.5,0.778151250383644,74,0.777027027027027
"4066",0.34,72.5,1.56820172406699,73,0.777027027027027
"4067",0.34,72.5,0.954242509439325,73,0.777027027027027
"4068",0.34,72.5,1,72,0.777027027027027
"4069",0.34,72.5,1.44715803134222,70,0.777027027027027
"4070",0.34,72.5,1.27875360095283,71,0.777027027027027
