,gs,cs_range,ccount,bias,0
3686,1.29,72.5,1.41497334797082,1,0.17379314
3687,1.29,72.5,1.72427586960079,1,0.17618829
3688,1.28,72.5,0.698970004336019,1,0.17161894
3689,1.27,72.5,1.20411998265592,1,0.17885488
3690,1.27,72.5,1.7160033436348001,1,0.1830954
3691,1.25,72.5,1.34242268082221,1,0.18725711
3692,1.23,72.5,1.20411998265592,1,0.19377261
3693,1.23,72.5,1.7708520116421398,1,0.1991896
3694,1.21,72.5,1.47712125471966,1,0.20478964
3695,1.21,72.5,1.44715803134222,1,0.20448524
3696,1.21,72.5,1.74036268949424,1,0.20748973
3697,1.21,72.5,1.6720978579357202,1,0.20678556
3698,1.21,72.5,1.43136376415899,1,0.2043252
3699,1.2,72.5,1.27875360095283,1,0.20714265
3700,1.2,72.5,1.23044892137827,1,0.2066446
3701,1.19,72.5,0.6020599913279621,1,0.20459771
3702,1.17,72.5,1.14612803567824,1,0.21949339
3703,1.17,72.5,1.44715803134222,1,0.22286266
3704,1.17,72.5,1.6334684555795902,1,0.22497648
3705,1.16,72.5,1.49136169383427,1,0.2282669
3706,1.15,72.5,1.1760912590556798,1,0.22958457
3707,1.14,72.5,1.34242268082221,1,0.23660678
3708,1.14,72.5,1.1760912590556798,1,0.23462594
3709,1.13,72.5,1.7075701760979398,1,0.2462511
3710,1.12,72.5,1.8633228601204601,1,0.25352627
3711,1.12,72.5,0.6020599913279621,1,0.23802763
3712,1.12,72.5,1.95904139232109,1,0.25472713
3713,1.11,72.5,1.57978359661681,1,0.25536495
3714,1.1,72.5,1.25527250510331,1,0.25669795
3715,1.1,72.5,1.73239375982297,1,0.26274765
3716,1.09,72.5,1.6232492903979001,1,0.26685578
3717,1.08,72.5,1.44715803134222,1,0.2701276
3718,1.08,72.5,1.0,1,0.26439923
3719,1.07,72.5,1.23044892137827,1,0.27289128
3720,1.07,72.5,1.49136169383427,1,0.27625334
3721,1.06,72.5,1.44715803134222,1,0.28125876
3722,1.06,72.5,1.6232492903979001,1,0.28352994
3723,1.06,72.5,1.8388490907372599,1,0.28630888
3724,1.05,72.5,1.38021124171161,1,0.28597832
3725,1.05,72.5,1.75587485567249,1,0.2908125
3726,1.04,72.5,1.34242268082221,1,0.29107225
3727,1.04,72.5,1.3979400086720402,1,0.2917853
3728,1.03,72.5,1.7160033436348001,1,0.30139154
3729,1.03,72.5,1.73239375982297,1,0.30159885
3730,1.02,72.5,1.38021124171161,1,0.3026535
3731,1.02,72.5,1.43136376415899,1,0.30330002
3732,1.02,72.5,1.3979400086720402,1,0.30287778
3733,1.02,72.5,1.6127838567197401,1,0.3055864
3734,1.02,72.5,1.4623979978989599,1,0.30369192
3735,1.01,72.5,1.3617278360175902,1,0.3079127
3736,1.01,72.5,1.5051499783199098,1,0.3097034
3737,1.0,72.5,1.0,1,0.3088596
3738,1.0,72.5,1.20411998265592,1,0.311401
3739,0.99,72.5,1.5910646070265002,1,0.3214932
3740,0.99,72.5,1.5440680443502801,1,0.32092798
3741,0.99,72.5,0.698970004336019,1,0.31057394
3742,0.96,72.5,1.5185139398778897,1,0.33610743
3743,0.96,72.5,1.32221929473392,1,0.33388835
3744,0.95,72.5,1.8061799739838897,1,0.34416723
3745,0.95,72.5,1.0,1,0.33529776
3746,0.95,72.5,1.8388490907372599,1,0.34451568
3747,0.95,72.5,1.89762709129044,1,0.34514022
3748,0.95,72.5,1.6232492903979001,1,0.3421998
3749,0.94,72.5,1.82607480270083,1,0.34910977
3750,0.94,72.5,0.9542425094393249,1,0.33980072
3751,0.93,72.5,1.11394335230684,1,0.346408
3752,0.93,72.5,1.41497334797082,1,0.3495496
3753,0.93,72.5,1.20411998265592,1,0.34735727
3754,0.93,72.5,1.32221929473392,1,0.3485899
3755,0.93,72.5,1.6334684555795902,1,0.35178
3756,0.92,72.5,1.43136376415899,1,0.3543377
3757,0.92,72.5,1.8512583487190801,1,0.35842103
3758,0.91,72.5,1.32221929473392,1,0.35778034
3759,0.91,72.5,1.30102999566398,1,0.357576
3760,0.9,72.5,1.38021124171161,1,0.36271662
3761,0.9,72.5,1.8750612633917,1,0.3671469
3762,0.9,72.5,1.7781512503836399,1,0.36629826
3763,0.9,72.5,1.66275783168157,1,0.3652752
3764,0.9,72.5,1.8061799739838897,1,0.3665443
3765,0.9,72.5,1.6434526764861899,1,0.36510295
3766,0.9,72.5,1.6434526764861899,1,0.36510295
3767,0.9,72.5,1.11394335230684,1,0.36023468
3768,0.9,72.5,1.44715803134222,1,0.36333013
3769,0.9,72.5,1.20411998265592,1,0.36108285
3770,0.89,72.5,0.7781512503836441,1,0.36149335
3771,0.89,72.5,1.3979400086720402,1,0.3671199
3772,0.89,72.5,1.23044892137827,1,0.36563647
3773,0.88,72.5,1.47712125471966,1,0.37189084
3774,0.88,72.5,1.74036268949424,1,0.3740396
3775,0.87,72.5,1.8388490907372599,1,0.3786314
3776,0.87,72.5,1.6334684555795902,1,0.3770644
3777,0.87,72.5,1.4623979978989599,1,0.37572694
3778,0.86,72.5,1.14612803567824,1,0.37714088
3779,0.86,72.5,1.8129133566428601,1,0.38213032
3780,0.86,72.5,1.1760912590556798,1,0.37737495
3781,0.85,72.5,0.8450980400142571,1,0.3787108
3782,0.85,72.5,1.34242268082221,1,0.3824227
3783,0.85,72.5,1.5051499783199098,1,0.38358456
3784,0.85,72.5,1.27875360095283,1,0.38196158
3785,0.85,72.5,1.7481880270062,1,0.3852707
3786,0.84,72.5,1.7708520116421398,1,0.3889166
3787,0.82,72.5,1.20411998265592,1,0.39225924
3788,0.82,72.5,1.43136376415899,1,0.39364308
3789,0.81,72.5,0.9030899869919442,1,0.39390272
3790,0.81,72.5,1.5314789170422598,1,0.39755976
3791,0.81,72.5,1.25527250510331,1,0.3959964
3792,0.81,72.5,1.66275783168157,1,0.39827925
3793,0.8,72.5,0.9542425094393249,1,0.39767665
3794,0.79,72.5,1.49136169383427,1,0.40383917
3795,0.79,72.5,1.04139268515823,1,0.40154636
3796,0.79,72.5,1.0,1,0.4013273
3797,0.79,72.5,1.8388490907372599,1,0.4054951
3798,0.79,72.5,1.0,1,0.4013273
3799,0.79,72.5,1.7481880270062,1,0.40507263
3800,0.78,72.5,0.6020599913279621,1,0.40262353
3801,0.78,72.5,1.49136169383427,1,0.4070359
3802,0.78,72.5,1.5314789170422598,1,0.40722018
3803,0.78,72.5,1.57978359661681,1,0.40743947
3804,0.77,72.5,1.6334684555795902,1,0.4108253
3805,0.77,72.5,1.55630250076729,1,0.41049856
3806,0.77,72.5,1.34242268082221,1,0.4095686
3807,0.76,72.5,1.0,1,0.41133273
3808,0.75,72.5,0.9542425094393249,1,0.4144832
3809,0.75,72.5,0.7781512503836441,1,0.41373664
3810,0.74,72.5,1.27875360095283,1,0.41911292
3811,0.74,72.5,1.47712125471966,1,0.4198377
3812,0.74,72.5,1.27875360095283,1,0.41911292
3813,0.74,72.5,1.49136169383427,1,0.41988862
3814,0.73,72.5,1.6812412373755903,1,0.42385572
3815,0.73,72.5,1.6232492903979001,1,0.4236641
3816,0.73,72.5,1.5910646070265002,1,0.42355722
3817,0.73,72.5,1.84509804001426,1,0.4243846
3818,0.73,72.5,1.3617278360175902,1,0.42278016
3819,0.72,72.5,1.20411998265592,1,0.42570895
3820,0.72,72.5,1.11394335230684,1,0.4254033
3821,0.72,72.5,1.7160033436348001,1,0.42735893
3822,0.72,72.5,0.8450980400142571,1,0.42446506
3823,0.72,72.5,1.65321251377534,1,0.4271645
3824,0.72,72.5,1.5910646070265002,1,0.42696923
3825,0.72,72.5,1.07918124604762,1,0.42528445
3826,0.72,72.5,1.20411998265592,1,0.42570895
3827,0.71,72.5,1.47712125471966,1,0.43015796
3828,0.71,72.5,1.73239375982297,1,0.4309228
3829,0.7,72.5,1.5185139398778897,1,0.4339766
3830,0.7,72.5,0.9030899869919442,1,0.43209755
3831,0.7,72.5,0.7781512503836441,1,0.43169355
3832,0.69,72.5,1.1760912590556798,1,0.43686008
3833,0.68,72.5,1.6334684555795902,1,0.44222778
3834,0.68,72.5,1.32221929473392,1,0.4413765
3835,0.68,72.5,0.6020599913279621,1,0.43925953
3836,0.68,72.5,1.44715803134222,1,0.44172204
3837,0.67,72.5,1.3617278360175902,1,0.44580477
3838,0.67,72.5,1.49136169383427,1,0.44615346
3839,0.67,72.5,0.9542425094393249,1,0.44467002
3840,0.66,72.5,1.11394335230684,1,0.44971544
3841,0.66,72.5,1.32221929473392,1,0.45028102
3842,0.66,72.5,0.8450980400142571,1,0.44896537
3843,0.66,72.5,0.8450980400142571,1,0.44896537
3844,0.66,72.5,1.47712125471966,1,0.45069295
3845,0.66,72.5,1.5440680443502801,1,0.45086855
3846,0.65,72.5,1.23044892137827,1,0.45491642
3847,0.65,72.5,0.7781512503836441,1,0.45367193
3848,0.65,72.5,1.5910646070265002,1,0.45586747
3849,0.65,72.5,1.55630250076729,1,0.455778
3850,0.64,72.5,1.32221929473392,1,0.46037441
3851,0.64,72.5,1.5051499783199098,1,0.46085775
3852,0.64,72.5,1.5314789170422598,1,0.46092623
3853,0.64,72.5,1.49136169383427,1,0.46082163
3854,0.63,72.5,0.9542425094393249,1,0.4649511
3855,0.63,72.5,1.44715803134222,1,0.46628863
3856,0.63,72.5,1.76342799356294,1,0.46712106
3857,0.63,72.5,1.34242268082221,1,0.46600842
3858,0.62,72.5,1.6334684555795902,1,0.47278154
3859,0.62,72.5,1.49136169383427,1,0.47239918
3860,0.62,72.5,1.20411998265592,1,0.47161514
3861,0.62,72.5,0.7781512503836441,1,0.4704259
3862,0.62,72.5,1.8388490907372599,1,0.4733308
3863,0.62,72.5,1.23044892137827,1,0.47168803
3864,0.61,72.5,1.5185139398778897,1,0.47891492
3865,0.61,72.5,1.3979400086720402,1,0.4785794
3866,0.61,72.5,1.78532983501077,1,0.4796508
3867,0.61,72.5,1.11394335230684,1,0.47778225
3868,0.61,72.5,1.30102999566398,1,0.47830832
3869,0.61,72.5,1.4623979978989599,1,0.47875875
3870,0.61,72.5,1.6720978579357202,1,0.47933948
3871,0.61,72.5,1.44715803134222,1,0.47871608
3872,0.61,72.5,1.65321251377534,1,0.47928768
3873,0.61,72.5,0.9542425094393249,1,0.47732812
3874,0.6,72.5,0.8450980400142571,1,0.48388916
3875,0.6,72.5,1.0,1,0.48434365
3876,0.6,72.5,1.6720978579357202,1,0.48628384
3877,0.6,72.5,1.11394335230684,1,0.4846757
3878,0.6,72.5,0.698970004336019,1,0.48345786
3879,0.59,72.5,0.7781512503836441,1,0.49107367
3880,0.59,72.5,1.27875360095283,1,0.49258423
3881,0.59,72.5,1.25527250510331,1,0.4925142
3882,0.59,72.5,1.6232492903979001,1,0.49361318
3883,0.59,72.5,1.6812412373755903,1,0.49378526
3884,0.58,72.5,1.5440680443502801,1,0.5014055
3885,0.58,72.5,1.11394335230684,1,0.50006425
3886,0.58,72.5,1.23044892137827,1,0.5004285
3887,0.58,72.5,1.8061799739838897,1,0.50221944
3888,0.58,72.5,1.7075701760979398,1,0.5019132
3889,0.58,72.5,1.72427586960079,1,0.50196546
3890,0.58,72.5,1.69019608002851,1,0.50185907
3891,0.58,72.5,1.56820172406699,1,0.5014809
3892,0.57,72.5,1.43136376415899,1,0.50967634
3893,0.57,72.5,1.47712125471966,1,0.50982606
3894,0.57,72.5,1.55630250076729,1,0.5100827
3895,0.57,72.5,0.9030899869919442,1,0.5079515
3896,0.57,72.5,0.6020599913279621,1,0.5069636
3897,0.57,72.5,0.8450980400142571,1,0.50776136
3898,0.57,72.5,1.56820172406699,1,0.51012135
3899,0.56,72.5,1.69897000433602,1,0.51986223
3900,0.56,72.5,1.5440680443502801,1,0.5193328
3901,0.56,72.5,1.7708520116421398,1,0.52010787
3902,0.56,72.5,1.81954393554187,1,0.52027404
3903,0.56,72.5,1.55630250076729,1,0.5193738
3904,0.56,72.5,1.27875360095283,1,0.5184262
3905,0.55,72.5,1.0,1,0.52736205
3906,0.55,72.5,1.49136169383427,1,0.529124
3907,0.55,72.5,1.34242268082221,1,0.5285893
3908,0.55,72.5,1.78532983501077,1,0.5301808
3909,0.54,72.5,1.14612803567824,1,0.53852713
3910,0.54,72.5,1.6334684555795902,1,0.5403645
3911,0.54,72.5,1.49136169383427,1,0.5398275
3912,0.54,72.5,1.32221929473392,1,0.53918976
3913,0.54,72.5,1.04139268515823,1,0.5381333
3914,0.54,72.5,1.7481880270062,1,0.5407983
3915,0.53,72.5,1.23044892137827,1,0.5502695
3916,0.53,72.5,1.6232492903979001,1,0.55182594
3917,0.53,72.5,1.38021124171161,1,0.55086195
3918,0.53,72.5,1.75587485567249,1,0.55235374
3919,0.53,72.5,1.34242268082221,1,0.55071187
3920,0.52,72.5,1.27875360095283,1,0.5627037
3921,0.52,72.5,1.56820172406699,1,0.5639069
3922,0.52,72.5,0.6020599913279621,1,0.5599105
3923,0.52,72.5,0.698970004336019,1,0.5603089
3924,0.52,72.5,1.34242268082221,1,0.5629677
3925,0.52,72.5,1.8573324964312699,1,0.5651144
3926,0.52,72.5,1.0,1,0.5615502
3927,0.51,72.5,1.34242268082221,1,0.5760688
3928,0.51,72.5,1.7481880270062,1,0.5778384
3929,0.51,72.5,1.41497334797082,1,0.57638454
3930,0.51,72.5,1.20411998265592,1,0.57546806
3931,0.51,72.5,1.3617278360175902,1,0.5761526
3932,0.51,72.5,1.20411998265592,1,0.57546806
3933,0.51,72.5,0.6020599913279621,1,0.57287055
3934,0.51,72.5,1.41497334797082,1,0.5763844
3935,0.51,72.5,1.8388490907372599,1,0.5782363
3936,0.5,72.5,0.8450980400142571,1,0.58780396
3937,0.5,72.5,1.7781512503836399,1,0.592036
3938,0.5,72.5,1.7481880270062,1,0.591899
3939,0.5,72.5,1.82607480270083,1,0.5922557
3940,0.49,72.5,0.6020599913279621,1,0.60147315
3941,0.49,72.5,1.41497334797082,1,0.6052898
3942,0.49,72.5,1.69897000433602,1,0.6066365
3943,0.49,72.5,1.56820172406699,1,0.60601497
3944,0.48,72.5,1.6127838567197401,1,0.62211156
3945,0.48,72.5,1.8512583487190801,1,0.6232875
3946,0.48,72.5,0.9030899869919442,1,0.6186445
3947,0.48,72.5,1.8061799739838897,1,0.62306476
3948,0.48,72.5,1.73239375982297,1,0.6227008
3949,0.48,72.5,1.69019608002851,1,0.6224935
3950,0.47,72.5,1.25527250510331,1,0.6371567
3951,0.47,72.5,1.6720978579357202,1,0.63926405
3952,0.47,72.5,1.27875360095283,1,0.63727516
3953,0.47,72.5,0.9030899869919442,1,0.63538694
3954,0.47,72.5,1.3617278360175902,1,0.63769317
3955,0.47,72.5,1.6127838567197401,1,0.63896334
3956,0.46,72.5,1.5314789170422598,1,0.6563797
3957,0.46,72.5,1.44715803134222,1,0.6559426
3958,0.46,72.5,1.3979400086720402,1,0.65568733
3959,0.46,72.5,1.1760912590556798,1,0.6545401
3960,0.46,72.5,1.30102999566398,1,0.65518546
3961,0.46,72.5,0.8450980400142571,1,0.65283585
3962,0.46,72.5,0.9030899869919442,1,0.6531333
3963,0.46,72.5,1.3617278360175902,1,0.65549994
3964,0.45,72.5,0.7781512503836441,1,0.6712538
3965,0.45,72.5,0.6020599913279621,1,0.6703322
3966,0.45,72.5,1.07918124604762,1,0.6728326
3967,0.45,72.5,1.7160033436348001,1,0.67619175
3968,0.45,72.5,1.23044892137827,1,0.6736282
3969,0.45,72.5,1.6812412373755903,1,0.6760081
3970,0.45,72.5,1.34242268082221,1,0.6742189
3971,0.45,72.5,1.73239375982297,1,0.6762787
3972,0.44,72.5,1.66275783168157,1,0.6957769
3973,0.44,72.5,1.27875360095283,1,0.6937282
3974,0.44,72.5,1.5440680443502801,1,0.6951426
3975,0.44,72.5,1.55630250076729,1,0.6952076
3976,0.44,72.5,1.7075701760979398,1,0.69601667
3977,0.44,72.5,1.47712125471966,1,0.69478536
3978,0.44,72.5,1.8573324964312699,1,0.69681644
3979,0.44,72.5,1.14612803567824,1,0.69302297
3980,0.44,72.5,1.75587485567249,1,0.69627476
3981,0.44,72.5,1.1760912590556798,1,0.693182
3982,0.43,72.5,1.55630250076729,1,0.716102
3983,0.43,72.5,0.9030899869919442,1,0.7126169
3984,0.43,72.5,1.5185139398778897,1,0.7159008
3985,0.43,72.5,1.41497334797082,1,0.71534723
3986,0.43,72.5,1.3979400086720402,1,0.71525687
3987,0.43,72.5,0.8450980400142571,1,0.7123086
3988,0.43,72.5,1.07918124604762,1,0.7135552
3989,0.43,72.5,1.57978359661681,1,0.71622837
3990,0.43,72.5,1.34242268082221,1,0.71495986
3991,0.43,72.5,1.07918124604762,1,0.7135552
3992,0.43,72.5,1.34242268082221,1,0.71495986
3993,0.43,72.5,1.11394335230684,1,0.7137408
3994,0.42,72.5,1.4623979978989599,1,0.7375384
3995,0.42,72.5,1.27875360095283,1,0.73656726
3996,0.42,72.5,1.43136376415899,1,0.7373742
3997,0.42,72.5,1.27875360095283,1,0.73656726
3998,0.42,72.5,1.07918124604762,1,0.7355104
3999,0.42,72.5,1.7481880270062,1,0.7390512
4000,0.42,72.5,0.9030899869919442,1,0.734578
4001,0.42,72.5,1.20411998265592,1,0.73617196
4002,0.42,72.5,1.04139268515823,1,0.7353102
4003,0.42,72.5,1.47712125471966,1,0.7376169
4004,0.42,72.5,1.5440680443502801,1,0.73797095
4005,0.41,72.5,1.07918124604762,1,0.7585372
4006,0.41,72.5,1.5910646070265002,1,0.7611904
4007,0.41,72.5,1.76342799356294,1,0.76208174
4008,0.41,72.5,1.47712125471966,1,0.7606006
4009,0.41,72.5,1.56820172406699,1,0.7610718
4010,0.4,72.5,1.7075701760979398,1,0.78577805
4011,0.4,72.5,1.20411998265592,1,0.78326416
4012,0.4,72.5,1.7708520116421398,1,0.7860929
4013,0.4,72.5,1.38021124171161,1,0.7841456
4014,0.4,72.5,1.5910646070265002,1,0.78519803
4015,0.4,72.5,1.49136169383427,1,0.7847008
4016,0.4,72.5,0.8450980400142571,1,0.78146183
4017,0.4,72.5,1.27875360095283,1,0.78363836
4018,0.4,72.5,1.5910646070265002,1,0.78519803
4019,0.4,72.5,1.49136169383427,1,0.7847008
4020,0.4,72.5,0.8450980400142571,1,0.78146183
4021,0.39,72.5,1.7708520116421398,1,0.8110825
4022,0.39,72.5,1.47712125471966,1,0.8097006
4023,0.39,72.5,1.72427586960079,1,0.8108642
4024,0.39,72.5,1.5185139398778897,1,0.80989546
4025,0.39,72.5,1.69019608002851,1,0.81070423
4026,0.39,72.5,0.9030899869919442,1,0.8069725
4027,0.39,72.5,1.6720978579357202,1,0.810619
4028,0.39,72.5,1.86923171973098,1,0.811543
4029,0.39,72.5,1.7160033436348001,1,0.81082493
4030,0.38,72.5,1.6127838567197401,1,0.83639634
4031,0.38,72.5,1.30102999566398,1,0.8350345
4032,0.38,72.5,1.27875360095283,1,0.83493745
4033,0.38,72.5,0.9542425094393249,1,0.8335035
4034,0.38,72.5,1.38021124171161,1,0.83538175
4035,0.38,72.5,1.47712125471966,1,0.83580565
4036,0.38,72.5,0.6020599913279621,1,0.83193135
4037,0.38,72.5,1.5314789170422598,1,0.8360426
4038,0.38,72.5,0.6020599913279621,1,0.83193135
4039,0.38,72.5,0.8450980400142571,1,0.8330182
4040,0.38,72.5,0.9030899869919442,1,0.8332765
4041,0.38,72.5,1.6334684555795902,1,0.8364864
4042,0.37,72.5,1.49136169383427,1,0.86299455
4043,0.37,72.5,1.47712125471966,1,0.8629386
4044,0.37,72.5,1.44715803134222,1,0.8628214
4045,0.37,72.5,1.25527250510331,1,0.8620663
4046,0.37,72.5,0.7781512503836441,1,0.8601593
4047,0.37,72.5,1.74036268949424,1,0.8639622
4048,0.37,72.5,1.3617278360175902,1,0.862486
4049,0.37,72.5,1.5185139398778897,1,0.86309963
4050,0.37,72.5,1.6232492903979001,1,0.8635079
4051,0.37,72.5,1.23044892137827,1,0.8619684
4052,0.36,72.5,1.32221929473392,1,0.8905747
4053,0.36,72.5,1.6812412373755903,1,0.89177763
4054,0.36,72.5,0.6020599913279621,1,0.88807094
4055,0.36,72.5,0.8450980400142571,1,0.88892806
4056,0.36,72.5,1.3617278360175902,1,0.8907083
4057,0.36,72.5,1.0,1,0.8894686
4058,0.36,72.5,1.5910646070265002,1,0.8914787
4059,0.35,72.5,1.5314789170422598,1,0.92043006
4060,0.35,72.5,1.30102999566398,1,0.9198023
4061,0.35,72.5,1.6434526764861899,1,0.92072964
4062,0.35,72.5,1.1760912590556798,1,0.9194571
4063,0.35,72.5,1.25527250510331,1,0.9196757
4064,0.34,72.5,0.7781512503836441,1,0.94907
4065,0.34,72.5,1.56820172406699,1,0.9506876
4066,0.34,72.5,0.9542425094393249,1,0.9494479
4067,0.34,72.5,1.0,1,0.94954336
4068,0.34,72.5,1.44715803134222,1,0.95045245
4069,0.34,72.5,1.27875360095283,1,0.95011693
4070,0.33,72.5,1.32221929473392,1,0.98163414
4071,0.33,72.5,1.34242268082221,1,0.981657
4072,0.33,72.5,1.6334684555795902,1,0.981978
4073,0.33,72.5,1.0,1,0.9812425
4074,0.33,72.5,1.6334684555795902,1,0.981978
4075,0.33,72.5,0.698970004336019,1,0.9808459
4076,0.33,72.5,1.7160033436348001,1,0.9820638
4077,0.33,72.5,0.8450980400142571,1,0.98104227
4078,0.33,72.5,1.5185139398778897,1,0.9818556
4079,0.33,72.5,1.14612803567824,1,0.9814249
4080,0.33,72.5,1.32221929473392,1,0.98163414
4081,0.32,72.5,1.56820172406699,1,1.0142441
4082,0.32,72.5,1.49136169383427,1,1.0142332
4083,0.32,72.5,1.41497334797082,1,1.0142193
4084,0.32,72.5,1.56820172406699,1,1.0142441
4085,0.32,72.5,1.7160033436348001,1,1.0142617
4086,0.32,72.5,1.5185139398778897,1,1.014237
4087,0.32,72.5,0.698970004336019,1,1.013986
4088,0.32,72.5,1.11394335230684,1,1.0141442
4089,0.32,72.5,1.4623979978989599,1,1.0142276
4090,0.32,72.5,1.0,1,1.0141065
4091,0.32,72.5,1.4623979978989599,1,1.0142276
4092,0.32,72.5,1.6232492903979001,1,1.0142523
4093,0.31,72.5,1.14612803567824,1,1.0481064
4094,0.31,72.5,1.23044892137827,1,1.0480456
4095,0.31,72.5,0.9542425094393249,1,1.0482366
4096,0.31,72.5,1.32221929473392,1,1.0479758
4097,0.31,72.5,1.04139268515823,1,1.0481788
4098,0.31,72.5,1.5910646070265002,1,1.0477526
4099,0.31,72.5,1.6812412373755903,1,1.047671
4100,0.31,72.5,1.55630250076729,1,1.0477825
4101,0.31,72.5,1.14612803567824,1,1.0481064
4102,0.31,72.5,1.57978359661681,1,1.0477617
4103,0.31,72.5,1.5314789170422598,1,1.0478044
4104,0.31,72.5,1.04139268515823,1,1.0481788
4105,0.3,72.5,1.34242268082221,1,1.0830295
4106,0.3,72.5,1.11394335230684,1,1.0834444
4107,0.3,72.5,0.9030899869919442,1,1.0838104
4108,0.3,72.5,1.27875360095283,1,1.0831475
4109,0.3,72.5,1.44715803134222,1,1.082833
4110,0.3,72.5,1.38021124171161,1,1.08296
4111,0.3,72.5,1.56820172406699,1,1.0826004
4112,0.3,72.5,1.20411998265592,1,1.0832828
4113,0.29,72.5,1.7160033436348001,1,1.1184089
4114,0.29,72.5,1.27875360095283,1,1.1197395
4115,0.29,72.5,1.5185139398778897,1,1.1190186
4116,0.29,72.5,1.14612803567824,1,1.1201284
4117,0.29,72.5,1.55630250076729,1,1.1189039
4118,0.29,72.5,1.3617278360175902,1,1.1194925
4119,0.29,72.5,1.6434526764861899,1,1.1186349
4120,0.29,72.5,1.6334684555795902,1,1.1186659
4121,0.29,72.5,0.8450980400142571,1,1.1209861
4122,0.29,72.5,1.44715803134222,1,1.1192361
4123,0.29,72.5,1.47712125471966,1,1.1191453
4124,0.29,72.5,1.3979400086720402,1,1.119384
4125,0.29,72.5,1.7075701760979398,1,1.1184349
4126,0.29,72.5,1.47712125471966,1,1.1191449
4127,0.29,72.5,1.23044892137827,1,1.1198819
4128,0.29,72.5,1.04139268515823,1,1.120431
4129,0.29,72.5,1.07918124604762,1,1.1203222
4130,0.29,72.5,1.69019608002851,1,1.11849
4131,0.29,72.5,1.0,1,1.1205503
4132,0.28,72.5,0.7781512503836441,1,1.1599703
4133,0.28,72.5,1.38021124171161,1,1.1575347
4134,0.28,72.5,1.56820172406699,1,1.1567465
4135,0.28,72.5,1.25527250510331,1,1.1580511
4136,0.28,72.5,1.0,1,1.1590884
4137,0.28,72.5,1.7781512503836399,1,1.1558509
4138,0.28,72.5,1.38021124171161,1,1.1575347
4139,0.28,72.5,1.41497334797082,1,1.1573898
4140,0.28,72.5,1.23044892137827,1,1.1581542
4141,0.28,72.5,1.32221929473392,1,1.1577762
4142,0.28,72.5,1.5314789170422598,1,1.1569015
4143,0.28,72.5,1.8129133566428601,1,1.1557012
4144,0.28,72.5,1.44715803134222,1,1.1572555
4145,0.28,72.5,1.44715803134222,1,1.1572555
4146,0.27,72.5,1.6127838567197401,1,1.1962043
4147,0.27,72.5,1.23044892137827,1,1.1982515
4148,0.27,72.5,1.6812412373755903,1,1.1958324
4149,0.27,72.5,1.6127838567197401,1,1.1962043
4150,0.27,72.5,1.0,1,1.1994601
4151,0.27,72.5,1.41497334797082,1,1.1972706
4152,0.27,72.5,0.9030899869919442,1,1.1999629
4153,0.27,72.5,1.04139268515823,1,1.1992445
4154,0.27,72.5,1.0,1,1.1994601
4155,0.27,72.5,1.0,1,1.1994601
4156,0.26,72.5,1.44715803134222,1,1.2389954
4157,0.26,72.5,1.04139268515823,1,1.2416269
4158,0.26,72.5,1.74036268949424,1,1.2370627
4159,0.26,72.5,1.27875360095283,1,1.2400942
4160,0.26,72.5,1.23044892137827,1,1.240408
4161,0.26,72.5,1.23044892137827,1,1.240408
4162,0.26,72.5,1.7781512503836399,1,1.236811
4163,0.26,72.5,1.6127838567197401,1,1.2379073
4164,0.26,72.5,1.25527250510331,1,1.2402475
4165,0.26,72.5,1.5314789170422598,1,1.238443
4166,0.25,72.5,1.04139268515823,1,1.2863227
4167,0.25,72.5,1.14612803567824,1,1.2855234
4168,0.25,72.5,1.0,1,1.2866379
4169,0.25,72.5,1.6720978579357202,1,1.2814637
4170,0.25,72.5,1.34242268082221,1,1.284018
4171,0.25,72.5,1.56820172406699,1,1.282272
4172,0.25,72.5,1.65321251377534,1,1.2816112
4173,0.25,72.5,1.57978359661681,1,1.2821823
4174,0.25,72.5,1.7160033436348001,1,1.2811219
4175,0.25,72.5,1.27875360095283,1,1.2845078
4176,0.25,72.5,1.27875360095283,1,1.2845078
4177,0.25,72.5,1.25527250510331,1,1.2846879
4178,0.24,72.5,1.3617278360175902,1,1.3307798
4179,0.24,72.5,1.56820172406699,1,1.3289422
4180,0.24,72.5,1.47712125471966,1,1.3297532
4181,0.24,72.5,1.55630250076729,1,1.3290482
4182,0.24,72.5,1.73239375982297,1,1.327473
4183,0.24,72.5,1.07918124604762,1,1.3332769
4184,0.24,72.5,0.698970004336019,1,1.3366034
4185,0.24,72.5,1.3979400086720402,1,1.3304583
4186,0.24,72.5,0.8450980400142571,1,1.3353297
4187,0.24,72.5,1.4623979978989599,1,1.329885
4188,0.24,72.5,0.8450980400142571,1,1.3353297
4189,0.24,72.5,1.4623979978989599,1,1.329885
4190,0.23,72.5,1.43136376415899,1,1.3798769
4191,0.23,72.5,1.43136376415899,1,1.3798769
4192,0.23,72.5,1.5314789170422598,1,1.3788713
4193,0.23,72.5,1.6232492903979001,1,1.3779474
4194,0.23,72.5,1.56820172406699,1,1.3785022
4195,0.23,72.5,1.3617278360175902,1,1.3805759
4196,0.23,72.5,0.8450980400142571,1,1.3857223
4197,0.23,72.5,1.55630250076729,1,1.3786231
4198,0.23,72.5,1.25527250510331,1,1.3816411
4199,0.23,72.5,1.69019608002851,1,1.3772726
